Asset Key,Asset Name,Family,Control ID,Control Label,Control Title,Type,Implementation Action,Action Detail,Responsible Area,Estimated Hours,Completed,Action Notes,Generated At
app-005,EEEEE,PL,PL-1,PL-1,Policy and Procedures,Control,Locate the enterprise planning policy and procedures for EEEEE and confirm the application team’s compliance obligations,"Use the organisation-level policy and procedures as the authoritative basis for the application. Record the applicable roles, scope, and responsibilities for EEEEE.",Engineering Systems Team,2,No,"",2026-06-26 22:27
app-005,EEEEE,PL,PL-1,PL-1,Policy and Procedures,Control,Document EEEEE’s system security plan and supporting procedures for implementing the planning policy and associated planning controls,"Capture how the enterprise planning policy is applied to EEEEE, including the application-specific roles, responsibilities, and implementation steps needed for compliance.",Engineering Systems Team,6,No,"",2026-06-26 22:27
app-005,EEEEE,PL,PL-1,PL-1,Policy and Procedures,Control,"Assign the Chief Information Security Officer as the designated official for development, documentation, and dissemination of the planning policy and procedures","Record the CISO as the accountable official for the organisation-level planning policy and procedures, and reference this in EEEEE’s compliance records.",Enterprise Cyber Security,1,No,"",2026-06-26 22:27
app-005,EEEEE,PL,PL-1,PL-1,Policy and Procedures,Control,"Disseminate the planning policy and procedures to security and privacy programme leadership, system owners, and control owners for EEEEE",Ensure the current policy and procedures are available to the personnel and roles identified in the control so they can follow them for EEEEE.,Engineering Systems Team,1,No,"",2026-06-26 22:27
app-005,EEEEE,PL,PL-1,PL-1,Policy and Procedures,Control,"Review and update EEEEE’s documented planning procedures after audit findings, security incidents, breaches, or major architecture changes",Update the application’s procedures when the specified events occur so the documented implementation remains current and aligned to the enterprise policy.,Engineering Systems Team,2,No,"",2026-06-26 22:27
app-005,EEEEE,PL,PL-2,PL-2,System Security and Privacy Plans,Control,Locate the enterprise security and privacy planning policy and apply it to EEEEE,"Confirm the business unit follows the enterprise requirements for system security and privacy plan development, review, update, approval, distribution, and protection.",Engineering Systems Team,2,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-2,PL-2,System Security and Privacy Plans,Control,"Write the EEEEE system security plan covering the system boundary, components, operational context, roles, information types, categorisation, threats, environment, dependencies, security requirements, control baselines or overlays, tailoring rationale, and security architecture decisions","Use the application’s actual production scope and reference inherited enterprise controls where appropriate. Include the security-related activities that require coordination with the system owner, information security manager, privacy officer, IT operations lead, and change management board.",Engineering Systems Team,8,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-2,PL-2,System Security and Privacy Plans,Control,"Write the EEEEE privacy plan covering the system boundary, components, operational context, roles, information types, privacy requirements, and any privacy risk assessment results relevant to the application",Include only the privacy content needed for the system context and reference supporting enterprise documents where available.,Engineering Systems Team,6,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-2,PL-2,System Security and Privacy Plans,Control,Record the EEEEE system security and privacy plan references in the application’s architecture and design documentation,"Ensure the plans are consistent with the enterprise architecture and point to the supporting design, risk, and control documentation used for implementation and assessment.",Engineering Systems Team,4,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-2,PL-2,System Security and Privacy Plans,Control,Obtain approval of the EEEEE system security plan and privacy plan before implementation,Route the plans through the required approval path so they are reviewed and approved by the authorising official or designated representative before use.,"Enterprise Risk, Compliance & Assurance",2,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-2,PL-2,System Security and Privacy Plans,Control,"Distribute the approved EEEEE system security and privacy plans to the system owner, authorising official, security control assessor, and system privacy officer",Provide the current approved versions only to the personnel and roles defined for plan distribution.,Engineering Systems Team,1,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-2,PL-2,System Security and Privacy Plans,Control,"Update the EEEEE system security and privacy plans when the system, environment of operation, or implementation issues change","Maintain the plans as living documents and communicate subsequent changes to the system owner, authorising official, security control assessor, and system privacy officer.",Engineering Systems Team,3,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-2,PL-2,System Security and Privacy Plans,Control,Protect the EEEEE system security and privacy plans from unauthorised disclosure and unauthorised modification,Store the plans in a controlled repository with access restricted to authorised personnel only.,Engineering Systems Team,2,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-4,PL-4,Rules of Behavior,Control,Locate the Enterprise rules of behaviour and document how EEEEE users must comply before access is granted,Capture the system-specific process for providing the rules to authorised users and obtaining acknowledgement before access authorisation.,Engineering Systems Team,2,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-4,PL-4,Rules of Behavior,Control,Document EEEEE-specific rules of behaviour for authorised users,"Include responsibilities and expected behaviour for information and system usage, security, and privacy for this application.",Engineering Systems Team,4,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-4,PL-4,Rules of Behavior,Control,Define separate rules of behaviour for privileged users and general users of EEEEE,"Ensure the rules differentiate between privileged access and standard user access, as required by the control guidance.",Engineering Systems Team,3,No,"",2026-06-26 22:28
app-005,EEEEE,PL,PL-4,PL-4,Rules of Behavior,Control,Implement a documented acknowledgement step for EEEEE access requests,"Require users to confirm they have read, understand, and agree to abide by the rules of behaviour before access is approved; retain the signed or electronic acknowledgement record.",Engineering Systems Team,3,No,"",2026-06-26 22:28
